,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
3039,1681.8702,FDZ35,OUT013
3040,2497.0183,FDL14,OUT013
3041,893.39844,FDO04,OUT049
3042,2559.5024,DRK11,OUT017
3043,3099.625,FDB44,OUT018
3044,3189.9805,FDZ50,OUT049
3045,2475.344,FDI12,OUT027
3046,4028.4868,FDU43,OUT017
3047,236.58015,FDD58,OUT010
3048,3211.404,FDB27,OUT017
3049,1139.7014,FDB04,OUT018
3050,1895.9425,NCO17,OUT013
3051,909.815,FDL12,OUT017
3052,2639.9258,DRJ13,OUT049
3053,1461.1624,FDD57,OUT045
3054,1847.613,FDW19,OUT035
3055,1357.939,DRD27,OUT018
3056,3751.145,FDH27,OUT027
3057,6201.9697,NCW30,OUT027
3058,1090.8992,FDR40,OUT018
3059,2495.8296,FDG05,OUT013
3060,15.848819,NCY41,OUT019
3061,3114.313,FDI38,OUT018
3062,632.60046,FDR20,OUT046
3063,1735.8992,FDE09,OUT017
3064,277.01895,FDN50,OUT019
3065,2431.9163,DRF27,OUT045
3066,644.4359,DRF51,OUT013
3067,129.67232,NCO02,OUT019
3068,1774.1542,FDB51,OUT027
3069,865.06445,FDJ50,OUT013
3070,1366.0508,FDN52,OUT013
3071,1318.6349,FDX14,OUT013
3072,597.91327,FDT27,OUT019
3073,700.13745,FDV10,OUT013
3074,669.08325,FDU33,OUT046
3075,3131.1587,FDU58,OUT046
3076,5348.3784,NCP42,OUT027
3077,5582.1035,FDL51,OUT027
3078,1189.7048,DRH15,OUT027
3079,1389.1063,FDU16,OUT017
3080,2567.6719,FDW15,OUT017
3081,1998.5546,FDQ44,OUT045
3082,4793.62,NCI06,OUT027
3083,617.32294,DRK23,OUT019
3084,1700.3724,FDC28,OUT035
3085,52.435364,NCY17,OUT019
3086,2128.7424,NCV05,OUT018
3087,334.74332,FDM34,OUT019
3088,5312.4775,DRD60,OUT027
3089,1283.3702,FDT38,OUT046
3090,2128.7424,FDQ57,OUT018
3091,1041.1586,FDE59,OUT027
3092,2636.8098,NCM43,OUT046
3093,2950.1272,DRI51,OUT049
3094,2031.8977,NCG30,OUT017
3095,1975.9557,NCK54,OUT035
3096,305.55826,FDQ16,OUT019
3097,3177.1187,FDI36,OUT013
3098,3751.145,FDX16,OUT027
3099,2816.7983,FDA34,OUT046
3100,3096.6443,FDJ48,OUT018
3101,2126.2476,FDU47,OUT035
3102,2104.2454,FDS39,OUT046
3103,4058.5793,FDD11,OUT046
3104,2017.8127,FDM16,OUT027
3105,2910.306,FDU56,OUT018
3106,2092.2158,FDQ32,OUT017
3107,686.0768,DRK35,OUT013
3108,3833.3093,FDA58,OUT049
3109,325.46942,DRG48,OUT019
3110,608.58673,FDT59,OUT010
3111,273.44305,FDQ31,OUT019
3112,893.3629,FDS51,OUT018
3113,2387.139,FDW32,OUT027
3114,6242.455,FDI15,OUT027
3115,1070.9784,NCV30,OUT017
3116,3225.683,DRG25,OUT049
3117,640.429,FDT02,OUT013
3118,3031.498,FDO33,OUT027
3119,839.23126,FDP38,OUT035
3120,3248.437,FDZ45,OUT035
3121,4856.7656,NCA54,OUT027
3122,797.2302,FDU33,OUT017
3123,3903.0269,FDN58,OUT017
3124,1104.6846,FDI05,OUT045
3125,235.6537,FDM57,OUT019
3126,2466.25,NCS42,OUT027
3127,3685.4148,FDB57,OUT045
3128,3097.3904,FDC03,OUT045
3129,2002.4918,FDZ58,OUT013
3130,1973.2854,NCK29,OUT045
3131,3712.4353,NCR53,OUT045
3132,3759.5337,FDE26,OUT027
3133,2486.1128,FDU52,OUT049
3134,2249.457,FDE41,OUT027
3135,2846.0503,FDU38,OUT018
3136,2898.7751,FDA52,OUT017
3137,1046.1572,FDW46,OUT046
3138,3877.0916,DRI59,OUT035
3139,1383.2255,FDT38,OUT035
3140,2959.653,FDL33,OUT018
3141,5959.63,FDQ01,OUT027
3142,3088.084,FDJ08,OUT046
3143,696.3032,FDQ47,OUT049
3144,4080.2358,NCZ18,OUT013
3145,996.8004,FDE29,OUT017
3146,3760.239,FDF10,OUT027
3147,1347.4558,FDC48,OUT049
3148,3903.6775,FDY58,OUT013
3149,524.8752,NCX30,OUT010
3150,2857.0305,FDV11,OUT013
3151,736.9851,FDT46,OUT046
3152,177.86786,DRD01,OUT019
3153,4162.9556,FDQ11,OUT013
3154,1575.451,NCM41,OUT017
3155,655.40643,NCC55,OUT013
3156,5559.067,FDG45,OUT027
3157,2805.3865,NCQ54,OUT049
3158,2025.9484,FDM34,OUT045
3159,587.765,FDD17,OUT019
3160,6065.461,FDN38,OUT027
3161,2171.9065,FDB53,OUT018
3162,4265.3545,NCL06,OUT035
3163,219.95981,NCV18,OUT019
3164,3263.9016,FDX25,OUT013
3165,847.36426,FDB39,OUT046
3166,3171.152,FDC33,OUT049
3167,442.77597,NCO14,OUT018
3168,6069.492,FDA58,OUT027
3169,3270.3433,NCQ02,OUT017
3170,3929.2522,NCR53,OUT017
3171,1326.7069,FDN52,OUT046
3172,3885.9104,FDG26,OUT046
3173,1344.9191,FDE23,OUT027
3174,867.3343,DRI37,OUT013
3175,2436.4016,DRH37,OUT018
3176,2030.085,FDO01,OUT035
3177,1882.7797,FDK45,OUT049
3178,3571.3333,FDP23,OUT049
3179,3616.5327,FDM33,OUT035
3180,2117.9238,FDD36,OUT017
3181,1367.9562,FDL56,OUT017
3182,566.1943,FDT27,OUT010
3183,722.1576,FDG52,OUT017
3184,4099.675,NCL42,OUT035
3185,3046.8765,DRJ24,OUT046
3186,822.2628,FDV38,OUT046
3187,2619.3005,FDT35,OUT045
3188,3497.295,FDY51,OUT045
3189,1732.8506,FDC37,OUT017
3190,2967.149,NCP43,OUT013
3191,1817.0774,FDO33,OUT045
3192,1806.8132,FDW04,OUT018
3193,2446.628,NCC31,OUT046
3194,3571.3333,FDK22,OUT049
3195,963.685,FDJ50,OUT017
3196,1491.5886,FDV13,OUT017
3197,2564.8433,DRL60,OUT017
3198,1746.6407,FDW03,OUT017
3199,3020.2512,FDY27,OUT035
3200,1728.255,FDB39,OUT027
3201,2482.559,FDU59,OUT045
3202,2273.2349,FDZ57,OUT049
3203,3701.9111,FDO21,OUT049
3204,2707.1592,FDS43,OUT018
3205,416.60236,FDU28,OUT010
3206,294.6953,FDC51,OUT010
3207,268.54333,FDW16,OUT010
3208,290.68787,FDP32,OUT010
3209,528.27216,FDB60,OUT019
3210,1979.9229,NCQ30,OUT046
3211,3171.152,FDD26,OUT049
3212,1259.0422,FDI44,OUT045
3213,853.8502,DRH23,OUT046
3214,1735.728,FDO44,OUT046
3215,3127.8394,FDG04,OUT046
3216,2496.0366,FDM32,OUT027
3217,2706.85,FDM09,OUT013
3218,1686.4113,FDZ47,OUT013
3219,3337.95,FDM40,OUT027
3220,1733.3053,FDY48,OUT017
3221,622.98334,NCM30,OUT045
3222,550.8155,FDX36,OUT010
3223,730.0874,DRF03,OUT017
3224,3954.1768,FDN51,OUT049
3225,1302.4913,FDM57,OUT049
3226,1559.7573,FDB35,OUT049
3227,2227.336,FDY13,OUT027
3228,2107.1921,FDA37,OUT017
3229,2220.3315,NCX53,OUT017
3230,1125.6407,FDD59,OUT018
3231,26.165882,FDX10,OUT019
3232,2789.8372,FDC03,OUT018
3233,3896.9202,FDW43,OUT035
3234,2727.8833,FDW10,OUT046
3235,6080.968,FDY14,OUT027
3236,728.6182,FDV43,OUT045
3237,2542.4702,FDO40,OUT013
3238,2466.25,FDP46,OUT027
3239,404.99802,NCE43,OUT019
3240,2083.1018,FDD05,OUT035
3241,370.87006,FDJ60,OUT010
3242,1319.4261,DRE27,OUT018
3243,4226.9487,FDO11,OUT035
3244,2697.8945,DRG11,OUT027
3245,570.2279,FDK33,OUT010
3246,2666.975,DRM23,OUT045
3247,3802.1245,FDJ02,OUT027
3248,1594.427,NCZ05,OUT045
3249,2073.5427,NCL30,OUT013
3250,2580.9814,FDZ19,OUT018
3251,2067.3286,FDM45,OUT049
3252,2857.104,FDO36,OUT046
3253,723.1618,NCK31,OUT045
3254,2421.2417,DRJ37,OUT045
3255,1734.5316,FDP24,OUT018
3256,1900.453,FDF46,OUT013
3257,177.86786,FDX46,OUT019
3258,2946.2798,NCL18,OUT045
3259,3550.3528,FDJ26,OUT013
3260,1847.6749,FDJ07,OUT045
3261,2421.794,FDY15,OUT013
3262,1104.8065,DRG01,OUT045
3263,1037.8386,FDF58,OUT045
3264,332.14374,FDZ14,OUT019
3265,906.8067,FDP31,OUT049
3266,682.8265,FDH45,OUT013
3267,384.42722,FDA09,OUT010
3268,3212.587,FDW31,OUT035
3269,632.77673,FDA57,OUT046
3270,2869.217,NCE55,OUT035
3271,583.9978,FDC17,OUT019
3272,1081.0695,FDC59,OUT013
3273,2734.8882,FDA22,OUT013
3274,3721.146,FDK52,OUT035
3275,2463.2908,NCM26,OUT046
3276,2761.9072,NCT53,OUT035
3277,2173.3203,FDW45,OUT018
3278,3762.9314,NCI18,OUT035
3279,2287.1904,FDE38,OUT018
3280,268.4764,FDF08,OUT019
3281,500.38535,FDY58,OUT010
3282,116.49012,FDF58,OUT019
3283,3655.4067,FDX39,OUT017
3284,3565.9924,FDB44,OUT049
3285,2135.3528,FDF28,OUT013
3286,1901.2833,FDE39,OUT013
3287,3542.9246,FDT37,OUT018
3288,3248.437,FDZ45,OUT017
3289,2601.7107,FDO40,OUT035
3290,2387.139,FDM57,OUT027
3291,2906.25,DRG36,OUT017
3292,132.55449,FDY36,OUT010
3293,3797.5227,DRL60,OUT027
3294,325.65692,FDS25,OUT019
3295,3023.1094,DRF49,OUT027
3296,3800.1316,FDP16,OUT045
3297,2436.4253,FDS60,OUT049
3298,1075.3802,FDU15,OUT027
3299,2036.0884,FDK43,OUT046
3300,872.4144,FDN25,OUT046
3301,1686.8505,FDE53,OUT049
3302,2473.9065,FDB22,OUT013
3303,2093.439,FDE39,OUT017
3304,3919.3645,FDX35,OUT035
3305,2774.3115,NCG54,OUT049
3306,2524.7585,FDH27,OUT035
3307,3529.054,NCK42,OUT013
3308,1689.5834,FDS25,OUT049
3309,2510.6833,FDI10,OUT018
3310,1677.4832,FDU35,OUT035
3311,3254.3174,FDI04,OUT017
3312,4179.825,DRK23,OUT035
3313,372.6379,FDB53,OUT019
3314,4121.3057,FDY02,OUT049
3315,739.44,FDM60,OUT035
3316,457.86017,NCJ31,OUT010
3317,2060.0579,DRP35,OUT017
3318,1757.6151,NCQ30,OUT018
3319,393.20673,DRL11,OUT010
3320,3099.0303,FDU01,OUT013
3321,2986.3213,FDR39,OUT035
3322,2576.6782,FDO08,OUT046
3323,4954.959,FDC02,OUT045
3324,2125.3591,NCZ29,OUT035
3325,357.3239,FDF29,OUT010
3326,3230.346,FDZ23,OUT017
3327,2279.914,NCU53,OUT018
3328,4177.513,NCW30,OUT013
3329,3856.8296,NCM26,OUT027
3330,3247.488,FDV50,OUT027
3331,2529.4731,FDW15,OUT049
3332,5335.267,FDI35,OUT027
3333,4226.9487,FDO11,OUT017
3334,1475.9102,FDN48,OUT046
3335,2475.3765,NCA17,OUT049
3336,1299.8684,NCN54,OUT013
3337,789.92316,FDP22,OUT013
3338,2107.8787,NCB54,OUT035
3339,602.30597,FDD08,OUT045
3340,4.91341,DRM48,OUT010
3341,3021.3992,FDG41,OUT027
3342,1339.5895,FDE44,OUT027
3343,2491.765,FDE26,OUT035
3344,1908.1755,NCS38,OUT013
3345,3278.8018,NCJ54,OUT018
3346,278.51987,FDI40,OUT019
3347,3370.492,FDN45,OUT018
3348,3836.2576,FDU43,OUT046
3349,542.3093,FDI04,OUT010
3350,1357.939,NCC07,OUT018
3351,339.43884,NCC07,OUT019
3352,3833.9805,NCD18,OUT045
3353,4294.8887,FDU55,OUT035
3354,687.60724,FDX59,OUT035
3355,3189.9805,FDR52,OUT049
3356,1046.3005,NCP17,OUT013
3357,2001.7842,FDQ32,OUT045
3358,3270.8772,NCT17,OUT049
3359,952.11847,FDO10,OUT049
3360,653.47205,FDE32,OUT049
3361,2608.6653,FDN44,OUT045
3362,1483.0864,FDH02,OUT035
3363,1606.5739,FDK60,OUT013
3364,268.4764,FDS24,OUT019
3365,608.74146,FDL03,OUT010
3366,5547.631,FDB46,OUT027
3367,3817.2852,FDO48,OUT049
3368,1685.7655,FDZ39,OUT049
3369,1053.7579,FDT02,OUT027
3370,1533.7427,FDC50,OUT013
3371,872.32996,FDP39,OUT035
3372,763.9678,DRG15,OUT018
3373,1475.8906,FDP10,OUT018
3374,5197.387,FDF53,OUT027
3375,2712.834,FDN34,OUT045
3376,2002.1564,FDK02,OUT045
3377,2797.5342,FDC23,OUT045
3378,345.06036,FDJ10,OUT019
3379,1724.8866,FDE53,OUT035
3380,4524.1387,FDR25,OUT035
3381,2584.2368,FDW50,OUT046
3382,857.19476,FDS09,OUT049
3383,337.03464,FDW49,OUT010
3384,2836.3965,FDU51,OUT046
3385,1833.3966,FDF28,OUT018
3386,2649.8928,NCY30,OUT018
3387,3988.5178,FDD44,OUT045
3388,2902.2104,FDX09,OUT017
3389,2093.8127,NCF30,OUT013
3390,544.6996,FDZ50,OUT019
3391,1419.067,FDW37,OUT013
3392,4147.926,FDD11,OUT049
3393,1016.93744,DRH39,OUT018
3394,3165.3796,FDA36,OUT049
3395,1520.4915,NCG43,OUT049
3396,1670.8939,FDF02,OUT035
3397,2672.4868,FDP57,OUT027
3398,3283.3567,NCE42,OUT017
3399,5954.7344,NCR38,OUT027
3400,327.1771,FDP03,OUT019
3401,737.39166,FDO51,OUT035
3402,2027.8384,NCQ42,OUT046
3403,1367.8672,NCM41,OUT046
3404,2373.0784,FDH48,OUT027
3405,3859.576,DRF60,OUT046
3406,1678.8622,FDJ27,OUT035
3407,2465.5178,FDQ14,OUT013
3408,1852.1803,FDN27,OUT017
3409,3127.8394,NCQ02,OUT046
3410,2067.3286,FDJ33,OUT049
3411,5292.1865,FDP07,OUT027
3412,3911.0566,DRE01,OUT049
3413,1485.0591,FDU36,OUT045
3414,4000.3142,FDL28,OUT017
3415,2093.4944,NCX53,OUT046
3416,1672.9038,FDZ39,OUT013
3417,3182.6348,NCP42,OUT013
3418,1368.3466,FDJ14,OUT035
3419,918.29236,FDK04,OUT049
3420,3178.4106,NCC19,OUT017
3421,637.72504,FDS09,OUT018
3422,1578.2177,FDZ02,OUT046
3423,1774.6096,FDD35,OUT018
3424,2546.0208,NCY42,OUT017
3425,3863.8535,FDB05,OUT045
3426,3269.9138,FDF20,OUT035
3427,1325.1544,NCO41,OUT018
3428,2224.52,FDC40,OUT027
3429,2363.5981,FDV58,OUT045
3430,2094.4368,FDZ57,OUT045
3431,2899.0305,DRM35,OUT046
3432,1310.0409,DRN36,OUT018
3433,1270.0596,FDQ13,OUT046
3434,317.422,DRO35,OUT010
3435,1729.6699,NCD43,OUT035
3436,1677.9426,FDA51,OUT018
3437,6134.5376,NCX17,OUT027
3438,729.37244,NCZ17,OUT049
3439,4037.254,FDR11,OUT027
3440,3962.1028,FDW34,OUT049
3441,1599.3173,FDN50,OUT017
3442,767.3446,FDS09,OUT046
3443,2156.2083,FDS48,OUT018
3444,2607.727,FDL44,OUT049
3445,2720.437,DRF48,OUT018
3446,2171.9065,FDA14,OUT018
3447,1523.959,NCD30,OUT049
3448,829.3474,FDI16,OUT017
3449,4220.8013,NCG06,OUT035
3450,2035.7384,DRZ24,OUT035
3451,1479.1036,NCS17,OUT045
3452,3920.763,FDB37,OUT045
3453,2104.6526,FDE10,OUT035
3454,3052.8833,FDC57,OUT045
3455,2848.7766,FDM12,OUT018
3456,2140.007,FDE24,OUT049
3457,3480.0981,FDW22,OUT045
3458,1397.6643,DRD01,OUT027
3459,5932.958,NCZ18,OUT027
3460,639.24365,FDN49,OUT045
3461,1966.4403,FDR22,OUT035
3462,52.435364,FDV08,OUT019
3463,3281.3271,FDY39,OUT046
3464,2077.7996,FDV36,OUT049
3465,732.40265,FDO60,OUT045
3466,3306.1418,FDU04,OUT027
3467,1332.3612,FDR20,OUT027
3468,333.31198,FDW19,OUT019
3469,2477.602,FDU40,OUT049
3470,1485.9514,FDK15,OUT045
3471,2531.1262,DRF15,OUT035
3472,2947.789,FDQ25,OUT017
3473,165.35182,FDI48,OUT019
3474,1292.9364,FDS49,OUT046
3475,2620.4097,FDV22,OUT046
3476,1616.221,NCV42,OUT046
3477,3137.9844,FDX26,OUT046
3478,1193.9408,FDI33,OUT018
3479,2079.3218,FDZ14,OUT049
3480,851.0573,FDG10,OUT013
3481,638.7115,FDM38,OUT018
3482,6174.446,FDG26,OUT027
3483,1718.2466,FDH46,OUT035
3484,1306.5726,FDN13,OUT018
3485,2489.2566,FDU57,OUT035
3486,2910.3584,NCI06,OUT046
3487,810.72546,FDM38,OUT045
3488,296.4765,NCG42,OUT010
3489,2943.6343,FDL39,OUT045
3490,563.80725,FDT31,OUT019
3491,3573.253,FDV59,OUT013
3492,1718.2466,FDB49,OUT035
3493,1675.5225,FDD58,OUT049
3494,729.3991,DRN59,OUT046
3495,2543.0278,FDX48,OUT049
3496,4098.1353,FDQ11,OUT049
3497,905.9937,FDY12,OUT049
3498,4024.3728,FDQ11,OUT045
3499,1958.9612,DRI11,OUT017
3500,4043.165,FDY32,OUT027
3501,917.2719,FDS51,OUT045
3502,319.48666,FDR19,OUT010
3503,2749.8389,DRB13,OUT018
3504,1087.8767,FDS21,OUT035
3505,2866.3337,FDQ40,OUT045
3506,2873.4338,NCE55,OUT013
3507,4048.1316,FDX43,OUT027
3508,2103.0134,FDS12,OUT049
3509,2573.9788,DRK01,OUT027
3510,949.0229,FDN25,OUT017
3511,3119.2234,FDB60,OUT046
3512,1375.3678,FDQ13,OUT017
3513,3033.0532,DRK13,OUT045
3514,424.23328,DRF25,OUT018
3515,52.435364,NCD42,OUT019
3516,1400.1984,FDW25,OUT045
3517,4814.2695,NCV29,OUT027
3518,3633.3992,NCK42,OUT035
3519,4028.16,DRJ13,OUT027
3520,3986.906,DRD15,OUT017
3521,2448.0066,FDM27,OUT045
3522,2816.3987,FDZ50,OUT018
3523,3887.537,FDC04,OUT046
3524,3563.014,FDF50,OUT049
3525,4098.072,FDP15,OUT045
3526,4232.829,FDK46,OUT035
3527,2420.003,FDZ56,OUT018
3528,2317.885,FDY60,OUT049
3529,4003.263,FDB10,OUT035
3530,2377.158,FDR57,OUT045
3531,3191.0972,FDU58,OUT049
3532,1393.2916,FDH02,OUT046
3533,3194.613,FDP48,OUT013
3534,4179.825,FDI46,OUT035
3535,3158.5718,FDW56,OUT013
3536,300.59714,NCM19,OUT010
3537,5734.011,FDS50,OUT027
3538,680.2895,FDK24,OUT013
3539,3006.7988,FDO36,OUT017
3540,3047.106,FDK45,OUT027
3541,630.2733,NCL05,OUT045
3542,1723.2295,FDL32,OUT018
3543,2118.8298,FDA28,OUT049
3544,975.07745,FDY36,OUT018
3545,1762.299,FDP32,OUT018
3546,2063.546,FDL50,OUT046
3547,2504.9207,DRC24,OUT049
3548,1758.154,NCS18,OUT017
3549,1170.128,FDD16,OUT017
3550,1360.3787,NCV18,OUT013
3551,3085.0496,FDX07,OUT046
3552,2665.9202,NCZ05,OUT027
3553,674.45,NCI31,OUT013
3554,1352.7966,FDK14,OUT049
3555,631.32574,NCR06,OUT045
3556,2872.322,NCF54,OUT049
3557,340.86966,DRG23,OUT010
3558,628.77057,FDD53,OUT046
3559,3338.0762,NCM31,OUT027
3560,4241.2217,FDT16,OUT017
3561,1340.2246,FDR40,OUT035
3562,3271.1067,DRG25,OUT017
3563,1042.6733,FDT10,OUT035
3564,2620.474,FDY32,OUT013
3565,1599.3173,FDN50,OUT035
3566,328.58484,FDZ35,OUT019
3567,2025.6633,NCP54,OUT045
3568,1890.5865,NCD07,OUT035
3569,2919.869,FDS02,OUT018
3570,575.3032,DRN59,OUT018
3571,2493.305,DRB24,OUT013
3572,3270.682,FDP37,OUT027
3573,2829.8262,DRB01,OUT018
3574,3063.438,FDR47,OUT046
3575,304.00427,NCM31,OUT010
3576,6137.668,NCF06,OUT027
3577,3368.1777,NCV17,OUT027
3578,2942.8645,FDS10,OUT049
3579,1361.9333,FDN52,OUT035
3580,1888.2882,FDZ48,OUT013
3581,4169.4844,FDJ48,OUT049
3582,5180.5103,DRB13,OUT027
3583,3664.4119,FDV59,OUT017
3584,1784.2123,FDL32,OUT035
3585,2149.3823,FDZ12,OUT035
3586,1086.4766,NCR06,OUT027
3587,2033.6923,FDP51,OUT017
3588,2153.369,FDY22,OUT013
3589,2945.4426,FDZ38,OUT049
3590,964.8668,NCO54,OUT035
3591,2929.8357,FDR23,OUT035
3592,916.156,FDM38,OUT049
3593,1859.2026,FDS25,OUT013
3594,1332.2018,FDZ22,OUT013
3595,797.80035,FDZ20,OUT019
3596,233.89175,FDD45,OUT010
3597,4174.3154,FDN03,OUT049
3598,4064.7764,NCW30,OUT046
3599,1733.6459,FDY24,OUT027
3600,580.58844,FDJ26,OUT019
3601,2545.6313,FDM15,OUT049
3602,1732.9404,NCW54,OUT027
3603,1615.8792,FDA23,OUT045
3604,52.435364,FDA39,OUT019
3605,2491.765,FDZ12,OUT017
3606,1763.0864,NCB42,OUT046
3607,745.9853,FDL16,OUT046
3608,426.53305,FDO24,OUT019
3609,3113.8826,NCP42,OUT046
3610,2224.985,FDR19,OUT018
3611,3633.2354,DRL01,OUT045
3612,3130.042,FDV37,OUT046
3613,355.61346,FDI41,OUT010
3614,1054.0922,FDF58,OUT049
3615,1766.0283,NCF43,OUT018
3616,3555.3357,FDN02,OUT049
3617,1733.7301,NCP41,OUT035
3618,1195.0455,NCY17,OUT027
3619,6662.685,FDL58,OUT027
3620,5170.194,NCA30,OUT027
3621,2138.0432,FDE46,OUT018
3622,3960.9673,FDY38,OUT035
3623,2589.5579,NCH29,OUT027
3624,3939.4832,FDO20,OUT045
3625,1414.5206,FDP44,OUT018
3626,2480.3105,FDM02,OUT027
3627,2231.0867,FDJ14,OUT027
3628,336.88696,FDH04,OUT010
3629,4019.9143,DRK23,OUT046
3630,1589.7301,NCW05,OUT046
3631,2518.0872,FDF12,OUT049
3632,585.5551,FDL51,OUT019
3633,3538.9983,FDN03,OUT018
3634,2502.337,DRJ37,OUT049
3635,544.6996,FDM12,OUT019
3636,3711.8555,FDA16,OUT045
3637,3165.6135,NCB07,OUT017
3638,252.78252,NCI17,OUT019
3639,2458.398,FDR51,OUT046
3640,3905.0896,FDJ55,OUT045
3641,708.22107,NCZ17,OUT013
3642,944.66974,FDU25,OUT013
3643,1674.1006,NCG18,OUT045
3644,4149.5903,DRM11,OUT017
3645,1590.0746,FDH16,OUT035
3646,786.6329,FDZ04,OUT018
3647,2220.3315,NCX53,OUT035
3648,1370.5859,FDX38,OUT027
3649,2796.293,FDX09,OUT046
3650,1475.8906,NCW05,OUT018
3651,3237.9656,NCS41,OUT017
3652,2906.3086,FDI26,OUT046
3653,3267.2598,NCZ41,OUT027
3654,2158.8928,NCK06,OUT046
3655,2577.4463,FDX23,OUT027
3656,2589.796,NCA42,OUT046
3657,940.6422,FDC20,OUT049
3658,2101.8438,DRC49,OUT018
3659,1901.2833,FDX01,OUT013
3660,3654.372,FDC08,OUT045
3661,5123.656,FDC02,OUT017
3662,2869.993,FDK10,OUT045
3663,2492.0588,DRC24,OUT013
3664,273.44305,FDW16,OUT019
3665,3391.5166,NCU06,OUT018
3666,3097.3904,DRA59,OUT045
3667,268.4764,FDR24,OUT019
3668,450.73892,DRL35,OUT018
3669,1337.7806,FDA49,OUT013
3670,611.7095,NCC55,OUT046
3671,356.54526,DRD24,OUT019
3672,2894.0288,NCE55,OUT049
3673,2816.7495,FDT33,OUT045
3674,2626.2612,NCT53,OUT013
3675,3918.1116,FDS26,OUT046
3676,1243.852,FDL22,OUT018
3677,1657.4592,FDP44,OUT017
3678,2101.1267,FDC52,OUT018
3679,363.71384,FDI53,OUT010
3680,3076.4434,FDZ23,OUT046
3681,3234.234,NCT18,OUT013
3682,1878.7745,FDR13,OUT046
3683,303.7624,FDB09,OUT010
3684,1644.8221,FDZ60,OUT013
3685,3725.5747,FDB11,OUT046
3686,1711.8053,FDC10,OUT018
3687,3211.404,FDW56,OUT035
3688,2254.5623,FDK14,OUT027
3689,2577.401,DRE27,OUT027
3690,3907.5886,FDA38,OUT017
3691,3095.8289,FDT11,OUT045
3692,4230.4233,FDP15,OUT035
3693,1406.8914,FDV27,OUT035
3694,2691.974,FDS36,OUT027
3695,1350.2283,FDY40,OUT027
3696,813.5385,NCF19,OUT049
3697,3235.7754,FDF53,OUT045
3698,3792.1846,FDS14,OUT027
3699,1049.1526,FDE56,OUT046
3700,2951.287,FDZ19,OUT035
3701,1845.1417,FDZ46,OUT013
3702,3548.3728,FDR16,OUT046
3703,450.86438,FDG29,OUT018
3704,3611.5662,NCE30,OUT017
3705,825.81976,FDZ40,OUT046
3706,2132.1284,FDG58,OUT018
3707,1556.3759,DRH03,OUT013
3708,1616.3677,FDZ47,OUT045
3709,2371.4363,FDV04,OUT018
3710,1783.0164,FDZ10,OUT018
3711,1955.3832,FDG46,OUT017
3712,1552.4589,NCF07,OUT045
3713,3277.8816,FDY44,OUT035
3714,3933.6567,FDB21,OUT013
3715,3250.0334,FDS20,OUT035
3716,1346.7994,FDS49,OUT049
3717,5584.6904,FDX55,OUT027
3718,2843.6047,NCQ02,OUT018
3719,5182.7773,FDR25,OUT013
3720,870.8306,DRG39,OUT045
3721,3490.2004,FDB46,OUT046
3722,2632.2227,NCC30,OUT018
3723,2043.4525,FDE58,OUT035
3724,655.977,FDC05,OUT019
3725,2509.702,FDY15,OUT046
3726,2446.8015,FDG14,OUT046
3727,3977.5532,FDL08,OUT049
3728,667.4188,FDQ47,OUT013
3729,1815.2726,FDN12,OUT035
3730,2541.5605,FDW10,OUT013
3731,1939.9966,FDD02,OUT035
3732,634.0573,FDX35,OUT010
3733,2625.3906,FDT35,OUT046
3734,459.41183,DRN47,OUT019
3735,572.56476,FDB11,OUT010
3736,2624.3098,FDN20,OUT045
3737,3118.1497,FDB59,OUT035
3738,2835.9302,FDJ58,OUT045
3739,2625.3906,FDU60,OUT046
3740,1120.747,FDS03,OUT049
3741,528.27216,FDU40,OUT019
3742,821.6112,DRH15,OUT049
3743,3759.5337,FDD04,OUT027
3744,3688.527,FDQ01,OUT046
3745,2149.424,FDF28,OUT035
3746,254.84088,FDD22,OUT010
3747,1863.9464,FDY19,OUT046
3748,1518.3009,FDN33,OUT035
3749,2123.5693,FDV36,OUT035
3750,372.93607,FDW01,OUT010
3751,3233.53,FDJ28,OUT049
3752,3099.9863,FDB17,OUT035
3753,2152.119,FDM40,OUT049
3754,2063.4626,FDV46,OUT045
3755,2038.9443,FDQ44,OUT049
3756,586.2896,NCD42,OUT046
3757,2712.5715,DRH37,OUT046
3758,2366.7793,FDR10,OUT018
3759,1339.5895,NCD06,OUT027
3760,2575.2195,FDI53,OUT046
3761,3616.5327,FDG16,OUT035
3762,1611.513,DRB25,OUT046
3763,2851.996,FDY09,OUT046
3764,2476.9993,FDX48,OUT045
3765,510.243,FDC03,OUT010
3766,1713.3721,FDT47,OUT035
3767,4673.27,FDW44,OUT027
3768,1251.3093,FDT24,OUT017
3769,787.174,FDT12,OUT019
3770,1904.5156,NCS38,OUT035
3771,3214.5315,FDO39,OUT035
3772,659.5862,FDA13,OUT046
3773,3922.6633,FDO48,OUT035
3774,2605.243,DRJ01,OUT017
3775,444.60773,FDD53,OUT018
3776,4150.3394,NCT05,OUT049
3777,770.3699,FDQ51,OUT045
3778,2672.4673,FDU60,OUT013
3779,1003.57666,FDC59,OUT046
3780,848.70667,FDP36,OUT035
3781,1848.6466,NCM19,OUT017
3782,692.0209,FDL16,OUT035
3783,2822.935,FDE50,OUT018
3784,686.3317,NCR18,OUT013
3785,1569.7283,NCD30,OUT035
